region,stroma,stroma,stroma,stroma,stroma,stroma,stroma,stroma,stroma,stroma,tumor,tumor,tumor,tumor,tumor,tumor,tumor,tumor,tumor,tumor,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,all,all,all,all,all,all,all,all,all,all
feature,HE_proportion,CD8_ratio,CD8_proportion,CD8_purity,CD163_ratio,CD163_proportion,CD163_purity,PDL1_ratio,PDL1_proportion,PDL1_purity,HE_proportion,CD8_ratio,CD8_proportion,CD8_purity,CD163_ratio,CD163_proportion,CD163_purity,PDL1_ratio,PDL1_proportion,PDL1_purity,HE_proportion,CD8_ratio,CD8_proportion,CD8_purity,CD163_ratio,CD163_proportion,CD163_purity,PDL1_ratio,PDL1_proportion,PDL1_purity,HE_proportion,CD8_ratio,CD8_proportion,CD8_purity,CD163_ratio,CD163_proportion,CD163_purity,PDL1_ratio,PDL1_proportion,PDL1_purity
19,0.4664163365520416,0.006242300701200144,0.8348746382476786,0.09490326555136523,0.05476655874097654,0.6081897435313411,0.8326297492413434,0.00476654528108415,0.31606639981843665,0.07246698520729145,0.3559952545190575,0.0008471601551058357,0.08647937840321497,0.02081709179767541,0.03150194285376465,0.2670124020590379,0.7740907456985122,0.008346310324534508,0.42241525131986174,0.20509216250381232,0.17758840892890088,0.0015443975406937071,0.07864598334910643,0.037288397367896964,0.02951498840304641,0.124797854409621,0.7126187311767647,0.010358257336990931,0.2615183488617016,0.2500928714553384,1,0.003487363121750821,1.0,0.06639891051836326,0.0420000796876512,1.0,0.7996756963881607,0.007033947896042724,1.0,0.133925393093476
20,0.7620519507464966,0.0024430225477573048,0.5714863851779447,0.04150444602732422,0.048689037312926856,0.7775078206874355,0.8271767786719175,0.007729647295916706,0.7368313860489427,0.1313187753007583,0.2322105146374427,0.002969152201315617,0.21164507918114248,0.05694639646125961,0.0408107028964622,0.19858432046144245,0.7827225785107443,0.00835956698726172,0.2428228339183447,0.16033102502799598,0.0057375346160607,0.12313383173157814,0.2168685356409128,0.3514771819032225,0.1988503524531088,0.02390785885112207,0.5676048614570751,0.028348178971344194,0.020345780032712577,0.08091795663970237,1,0.0032576630809086483,1.0,0.055239865750528284,0.04772116096720371,1.0,0.809202934685438,0.007994220810844301,1.0,0.1355571995640337
21,0.6161627444378422,0.01307314304988036,0.4369096477025993,0.05603026521009368,0.16792151093209487,0.7214053677184347,0.7196958494301049,0.05232822965708482,0.3494742019228141,0.22427388535980136,0.3443844320694776,0.01980603806673016,0.36996215971986895,0.07132930385843404,0.09640065980988473,0.23147341436085084,0.34717654952321364,0.16146372641406428,0.6027012971834458,0.5814941466183523,0.03945282349268012,0.09025087077871187,0.19312819257753175,0.24170667852067335,0.17130136238104002,0.047121217920714435,0.4587732281133162,0.1118378251169897,0.047824500893740116,0.2995200933660104,1,0.01843672654609331,1.0,0.07255082408223519,0.14342418791989356,1.0,0.5643921116310393,0.09226061729215794,1.0,0.3630570642867255
22,0.8468965317721305,0.01775639406515386,0.6712886726274455,0.20828841111906968,0.04912802044839183,0.7988684317894954,0.5762880280237818,0.0183646589694878,0.6440792317251067,0.2154235608571486,0.11917796276352807,0.032796383112067146,0.17448017902720206,0.25080707526388873,0.05556353774114183,0.12714564439549966,0.4249166240237921,0.04240346800876855,0.20927791885028904,0.3242763007123191,0.033925505464341414,0.1018407467779841,0.15423114834535245,0.3184513564985517,0.11358137804361587,0.07398592381500498,0.35516377339432026,0.10437788450399148,0.14664284942460426,0.326384870107128,1,0.022401433487175496,1.0,0.2271244961340029,0.05208160502396315,1.0,0.5280469352860712,0.0241475974109272,1.0,0.24482856857992585
23,0.4707544035614821,0.01060266579552265,0.7152312031795162,0.08663402025092956,0.10473421408569432,0.6458891037306477,0.8557796877740748,0.007047672570726813,0.5185019021701401,0.057586291974995714,0.5235804390427297,0.0027685274416379352,0.20771565768482528,0.0487272048530098,0.04870325441431581,0.3340537749682017,0.8571970135324312,0.005345091797880062,0.43736983324771256,0.09407578161455904,0.005665157395788225,0.0949164237561577,0.07705313913565856,0.2287042219592895,0.2702599126110249,0.020057121301150616,0.6512000831308199,0.04984190397406168,0.044128264582147365,0.12009569490989044,1,0.0069785149061515955,1.0,0.07778761680335568,0.07633522875616228,1.0,0.8508881334976486,0.0063986706387056756,1.0,0.07132424969899576
24,0.4846568564207825,0.02278981288143881,0.3835843536908397,0.2074803904958948,0.06430166600275004,0.6563109751875579,0.5854078241534421,0.022749324995972226,0.4117057477189428,0.20711178535066327,0.4602939469423421,0.0157523126681172,0.2518055806729572,0.24464100306771736,0.026066791485925427,0.25268294050744083,0.4048298272279053,0.02257039912050417,0.3879346361918212,0.35052916970437725,0.05504919663687542,0.1907180970383597,0.3646100656362031,0.5201093782728667,0.07849940456772342,0.09100608430500123,0.2140765723784301,0.09747093933624232,0.20035961608923605,0.2658140493487032,1,0.02879481126708886,1.0,0.2794009541456042,0.04748395880261783,1.0,0.4607449332798935,0.026780331339385226,1.0,0.2598541125745023
25,0.9548501970670747,0.01670213760756413,0.9388518921055232,0.19231541434522914,0.06362298573217436,0.9656120282138018,0.7325817299830153,0.00652250488824017,0.948577680525164,0.07510285567175562,0.04270596711637041,0.014017707239469034,0.03524157691927675,0.21795561204536568,0.04342549565807925,0.02947723368155965,0.6752053187328901,0.006871301821657413,0.04469416552485736,0.10683906922174424,0.002443835816554816,0.18007252348772046,0.02590653097520008,0.5548032162505289,0.12642162518542938,0.0049107381046386315,0.3895048666948794,0.018075929893961867,0.006728153949978527,0.055691917054591616,1,0.016986746812916387,1.0,0.19645515014911255,0.06291390194956363,1.0,0.7276119547840644,0.00656563527244184,1.0,0.07593289506682309
26,0.895938440338783,0.008370891832399455,0.7069349433404116,0.31024792561601305,0.0164400910334241,0.8215976068162716,0.6093143051158292,0.0021703154483509,0.7638010995998055,0.08043776926815781,0.08575913742746959,0.01026897620835282,0.0830112780672735,0.3149053234392369,0.018861614856490967,0.09022690366585716,0.5784045854676629,0.003479134601906607,0.11720088267195272,0.10669009109310018,0.018302422233747437,0.12175656282864215,0.21005377859231486,0.5419145177237142,0.08636992292979664,0.0881754895178712,0.3844155423162505,0.016552054576805794,0.11899801772824176,0.0736699399600351,1,0.010608902337075777,1.0,0.3413162325690464,0.017927644137852774,1.0,0.5767793652493073,0.0025457793119929768,1.0,0.0819044021816463
27,0.7622287719304054,0.008068985224933574,0.5478843780552306,0.1360308447711583,0.04497528981486577,0.8808147261941028,0.7582151282715018,0.006273045517224693,0.3862719598025739,0.10575402695733993,0.21124098317362847,0.009389308377113964,0.17668368246437902,0.1794962497160726,0.013889821650134969,0.07538763300362011,0.26553296529287873,0.029030087530031418,0.4953999194045676,0.5549707849910487,0.026530244895966112,0.11654358739086347,0.2754319394803904,0.4938179456657373,0.06425163748249263,0.043797640802277014,0.27224673907499425,0.05520994345592772,0.11832812079285847,0.2339353152592684,1,0.011225749346161678,1.0,0.17954162685697336,0.03892017118165743,1.0,0.6224787883666706,0.012378573332896249,1.0,0.197979584776356
28,0.7319282110117243,0.0026289155958944123,0.6278569660214205,0.06407450225512458,0.03624376349870955,0.8228580306210425,0.8833684541485524,0.0021563652735737907,0.7084509362228771,0.05255704359632304,0.2456080408303699,0.001699318576562051,0.1361861597036927,0.07134071966277515,0.020601098108208826,0.1569481094309642,0.8648744179896198,0.0015193398945664931,0.16750064551743787,0.06378486234760504,0.02246374815790577,0.03219102647791013,0.23595687427488685,0.438125311716952,0.02898104097483248,0.020193859947993296,0.394436866425906,0.01230240575620755,0.124048418259685,0.167437821857142,1,0.003064674907084126,1.0,0.08165683272324831,0.032238651129066515,1.0,0.8589838146891843,0.002227824816478386,1.0,0.059359352587567374
29,0.8855793821444181,0.01361880506253685,0.8727314350273241,0.26694015204107,0.02867058309448956,0.8611787499914629,0.5619677919762768,0.008728808088106225,0.8356947269581496,0.17109205598265326,0.10629763584309186,0.013036116620858356,0.10027345088629863,0.2160787271208966,0.03450201902638668,0.1243934171477564,0.5718844477345363,0.01279226704697583,0.1470064338470001,0.21203682514456712,0.008122982012490045,0.04592567592368809,0.026995114086377302,0.3892298306782969,0.05236683527516745,0.014427832860780532,0.44382002044304025,0.019698640310922274,0.017298839194850243,0.16695014887866289,1,0.013819294789638302,1.0,0.2629637931298727,0.029482935177847763,1.0,0.5610231625409827,0.009249851918605464,1.0,0.17601304432914458
30,0.8893884428903631,0.02976553883797347,0.8946043399341517,0.2797743404606189,0.062503589922822,0.9490712038182147,0.5874881265300512,0.014122110653682818,0.8688163347233596,0.13273753300932978,0.09570440553893296,0.010225364255463502,0.03307017459713478,0.2529594964779546,0.019175647636063557,0.03133172625597045,0.4743754891729716,0.01102191904340482,0.07296692299972217,0.2726650143490738,0.014907151570703875,0.14357238673021613,0.07232548546871352,0.5182561099796335,0.0770006023000244,0.01959706992581477,0.27795061099796337,0.05645681142084974,0.05821674227691824,0.20379327902240327,1,0.029591993976741088,1.0,0.2883605209573937,0.058573024123871914,1.0,0.5707674773009592,0.014456498459600928,1.0,0.14087200174164713
31,0.8160127849825396,0.01930335993661141,0.7382234036821527,0.21700591184984605,0.056063891540618464,0.8158086830209732,0.6302631223566401,0.013585900868076164,0.7028017144615889,0.15273096579351386,0.1657363477954402,0.011526159942546944,0.08952830116067853,0.13947761283514798,0.053122895086985936,0.1570028802830204,0.6428380857595088,0.0179890093039168,0.1890046193118338,0.2176843014053432,0.018250867222020233,0.2013786796754698,0.1722482951571688,0.5321409463797409,0.08353964224291623,0.02718843669600641,0.22075258589941746,0.0935127705308766,0.10819366622657728,0.2471064677208417,1,0.021337427698481227,1.0,0.22896757277414945,0.05607791780740703,1.0,0.6017606671259711,0.015774390664867168,1.0,0.16927176009987946
